144,"Química Orgânica"
145,"Estrutura, Conformação e Estereoquímica"
146,"Síntese Orgânica"
147,"Físico-Química Orgânica"
148,"Fotoquímica Orgânica"
149,"Química dos Produtos Naturais"
150,"Evolução, Sistemática e Ecologia Química"
151,"Polímeros e Colóides"
152,"Química Inorgânica"
153,"Campos de Coordenação"
154,"Não-Metais e Seus Compostos"
155,"Compostos Organo-Metálicos"
156,"Determinação de Estrutura de Compostos Inorgânicos"
157,"Foto-Química Inorgânica"
158,"Físico Química Inorgânica"
159,"Química Bio-Inorgânica"
160,"Físico-Química"
161,"Cinética Química e Catálise"
162,"Eletroquímica"
163,"Espectroscopia"
164,"Química de Interfaces"
165,"Química do Estado Condensado"
166,"Química Nuclear e Radioquímica"
167,"Química Teórica"
168,"Termodinâmica Química"
169,"Química Analítica"
170,"Separação"
171,"Métodos Óticos de Análise"
172,"Eletroanalítica"
173,"Gravimetria"
174,"Titimetria"
175,"Instrumentação Analítica"
176,"Análise de Traços e Química Ambiental"
177,"Geociências"
178,"Geologia"
179,"Mineralogia"
180,"Petrologia"
181,"Geoquímica"
182,"Geologia Regional"
183,"Geotectônica"
184,"Geocronologia"
185,"Cartografia Geológica"
186,"Metalogenia"
187,"Hidrogeologia"
188,"Prospecção Mineral"
189,"Sedimentologia"
190,"Paleontologia Estratigráfica"
191,"Estratigrafia"
192,"Geologia Ambiental"
193,"Geofísica"
194,"Geomagnetismo"
195,"Sismologia"
196,"Geotermia e Fluxo Térmico"
197,"Propriedades Físicas das Rochas"
198,"Geofísica Nuclear"
199,"Sensoriamento Remoto"
200,"Aeronomia"
201,"Desenvolvimento de Instrumentação Geofísica"
202,"Geofísica Aplicada"
203,"Gravimetria"
204,"Meteorologia"
205,"Meteorologia Dinâmica"
206,"Meteorologia Sinótica"
207,"Meteorologia Física"
208,"Química da Atmosfera"
209,"Instrumentação Meteorológica"
210,"Climatologia"
211,"Micrometeorologia"
212,"Sensoriamento Remoto da Atmosfera"
213,"Meteorologia Aplicada"
214,"Geodésia"
215,"Geodésia Física"
216,"Geodésia Geométrica"
217,"Geodésia Celeste"
218,"Fotogrametria"
219,"Cartografia Básica"
220,"Geografia Física"
221,"Geomorfologia"
222,"Climatologia Geográfica"
223,"Pedologia"
224,"Hidrogeografia"
225,"Geoecologia"
226,"Fotogeografia (Físico-Ecológica)"
227,"Geocartografia"
228,"Oceanografia"
229,"Oceanografia Biológica"
230,"Interação entre os Organismos Marinhos e os Parâmetros Ambientais"
231,"Oceanografia Física"
232,"Variáveis Físicas da Água do Mar"
233,"Movimento da Água do Mar"
234,"Origem das Massas de Água"
235,"Interação do Oceano com o Leito do Mar"
236,"Interação do Oceano com a Atmosfera"
237,"Oceanografia Química"
238,"Propriedades Químicas da Água do Mar"
239,"Interações Químico-Biológicas/Geológicas das Substâncias Químicas da Água do Mar"
240,"Oceanografia Geológica"
241,"Geomorfologia Submarina"
242,"Sedimentologia Marinha"
243,"Geofísica Marinha"
244,"Geoquímica Marinha"
245,"Ciências Biológicas"
246,"Biologia Geral"
247,"Genética"
248,"Genética Quantitativa"
249,"Genética Molecular e de Microorganismos"
250,"Genética Vegetal"
251,"Genética Animal"
252,"Genética Humana e Médica"
253,"Mutagenese"
254,"Botânica"
255,"Paleobotânica"
256,"Morfologia Vegetal"
257,"Morfologia Externa"
258,"Citologia Vegetal"
259,"Anatomia Vegetal"
260,"Palinologia"
261,"Fisiologia Vegetal"
262,"Nutrição e Crescimento Vegetal"
263,"Reprodução Vegetal"
264,"Ecofisiologia Vegetal"
265,"Taxonomia Vegetal"
266,"Taxonomia de Criptógamos"
267,"Taxonomia de Fanerógamos"
268,"Fitogeografia"
269,"Botânica Aplicada"
270,"Zoologia"
271,"Paleozoologia"
272,"Morfologia dos Grupos Recentes"
273,"Fisiologia dos Grupos Recentes"
274,"Comportamento Animal"
275,"Taxonomia dos Grupos Recentes"
276,"Zoologia Aplicada"
277,"Conservação das Espécies Animais"
278,"Utilização dos Animais"
279,"Controle Populacional de Animais"
280,"Ecologia"
281,"Ecologia Teórica"
282,"Ecologia de Ecossistemas"
283,"Ecologia Aplicada"
284,"Morfologia"
285,"Citologia e Biologia Celular"
286,"Embriologia"
287,"Histologia"
288,"Anatomia"
289,"Anatomia Humana"
290,"Anatomia Animal"
291,"Fisiologia"
292,"Fisiologia Geral"
293,"Fisiologia de Órgãos e Sistemas"
294,"Neurofisiologia"
295,"Fisiologia Cardiovascular"
296,"Fisiologia da Respiração"
297,"Fisiologia Renal"
298,"Fisiologia Endócrina"
299,"Fisiologia da Digestão"
300,"Cinesiologia"
301,"Fisiologia do Esforço"
302,"Fisiologia Comparada"
303,"Bioquímica"
304,"Química de Macromoléculas"
305,"Proteínas"
306,"Lipídeos"
307,"Glicídeos"
308,"Bioquímica dos Microorganismos"
309,"Metabolismo e Bioenergética"
310,"Biologia Molecular"
311,"Enzimologia"
312,"Biofísica"
313,"Biofísica Molecular"
314,"Biofísica Celular"
315,"Biofísica de Processos e Sistemas"
316,"Radiologia e Fotobiologia"
317,"Farmacologia"
318,"Farmacologia Geral"
319,"Farmacocinética"
320,"Biodisponibilidade"
321,"Farmacologia Autonômica"
322,"Neuropsicofarmacologia"
323,"Farmacologia Cardiorenal"
324,"Farmacologia Bioquímica e Molecular"
325,"Etnofarmacologia"
326,"Toxicologia"
327,"Farmacologia Clínica"
328,"Imunologia"
329,"Imunoquímica"
330,"Imunologia Celular"
331,"Imunogenética"
332,"Imunologia Aplicada"
333,"Microbiologia"
334,"Biologia e Fisiologia dos Microorganismos"
335,"Virologia"
336,"Bacterologia"
337,"Micologia"
338,"Microbiologia Aplicada"
339,"Microbiologia Médica"
340,"Microbiologia Industrial e de Fermentação"
341,"Parasitologia"
342,"Protozoologia de Parasitos"
343,"Protozoologia Parasitária Humana"
344,"Protozoologia Parasitária Animal"
345,"Helmintologia de Parasitos"
346,"Helmintologia Humana"
347,"Helmintologia Animal"
348,"Entomologia e Malacologia de Parasitos e Vetores"
349,"Engenharias"
350,"Engenharia Civil"
351,"Construção Civil"
352,"Materiais e Componentes de Construção"
353,"Processos Construtivos"
354,"Instalações Prediais"
355,"Estruturas"
356,"Estruturas de Concreto"
357,"Estruturas de Madeiras"
358,"Estruturas Metálicas"
359,"Mecânica das Estruturas"
360,"Geotécnica"
361,"Fundações e Escavações"
362,"Mecânicas das Rochas"
363,"Mecânicas dos Solos"
364,"Obras de Terra e Enrocamento"
365,"Pavimentos"
366,"Engenharia Hidráulica"
367,"Hidráulica"
368,"Hidrologia"
369,"Infra-Estrutura de Transportes"
370,"Aeroportos; Projeto e Construção"
371,"Ferrovias; Projetos e Construção"
372,"Portos e Vias Nevegáveis; Projeto e Construção"
373,"Rodovias; Projeto e Construção"
374,"Engenharia de Minas"
375,"Pesquisa Mineral"
376,"Caracterização do Minério"
377,"Dimensionamento de Jazidas"
378,"Lavra"
379,"Lavra a Céu Aberto"
380,"Lavra de Mina Subterrânea"
381,"Equipamentos de Lavra"
382,"Tratamento de Minérios"
383,"Métodos de Concentração e Enriquecimento de Minérios"
384,"Equipamentos de Beneficiamento de Minérios"
385,"Engenharia de Materiais e Metalúrgica"
386,"Instalações e Equipamentos Metalúrgicos"
387,"Instalações Metalúrgicas"
388,"Equipamentos Metalúrgicos"
389,"Metalurgia Extrativa"
390,"Aglomeração"
391,"Eletrometalurgia"
392,"Hidrometalurgia"
393,"Pirometalurgia"
394,"Tratamento de Minérios"
395,"Metalurgia de Transformação"
396,"Conformação Mecânica"
397,"Fundição"
398,"Metalurgia de Pó"
399,"Recobrimentos"
400,"Soldagem"
401,"Tratamentos Térmicos, Mecânicos e Químicos"
402,"Usinagem"
403,"Metalurgia Física"
404,"Estrutura dos Metais e Ligas"
405,"Propriedades Físicas dos Metais e Ligas"
406,"Propriedades Mecânicas dos Metais e Ligas"
407,"Transformação de Fases"
408,"Corrosão"
409,"Materiais Não-Metálicos"
410,"Extração e Transformação de Materiais"
411,"Cerâmicos"
412,"Materiais Conjugados Não-Metálicos"
413,"Polímeros, Aplicações"
414,"Engenharia Elétrica"
415,"Materiais Elétricos"
416,"Materiais Condutores"
417,"Materiais e Componentes Semicondutores"
418,"Materiais e Dispositivos Supercondutores"
419,"Materiais Dielétricos, Piezoelétricos e Ferroelétricos"
420,"Materiais e Componentes Eletroóticos e Magnetoóticos, Materiais Fotoelétricos"
421,"Materiais e Dispositivos Magnéticos"
422,"Medidas Elétricas, Magnéticas e Eletrônicas; Instrumentação"
423,"Medidas Elétricas"
424,"Medidas Magnéticas"
425,"Instrumentação Eletromecânica"
426,"Instrumentação Eletrônica"
427,"Sistemas Eletrônicos de Medida e de Controle"
428,"Circuitos Elétricos, Magnéticos e Eletrônicos"
429,"Teoria Geral dos Circuitos Elétricos"
430,"Circuitos Lineares e Não-Lineares"
431,"Circuitos Eletrônicos"
432,"Circuitos Magnéticos , Magnetismos e Eletromagnetismos"
433,"Sistemas Elétricos de Potência"
434,"Geração da Energia Elétrica"
435,"Transmissão da Energia Elétrica, Distribuição da Energia Elétrica"
436,"Conversão e Retificação da Energia Elétrica"
437,"Medição, Controle, Correção e Proteção de Sistemas Elétricos  de Potência"
438,"Máquinas Elétricas e Dispositivos de Potência"
439,"Instalações Elétricas e Industriais"
440,"Eletrônica Industrial, Sistemas e Controles Eletrônicos"
441,"Eletrônica Industrial"
442,"Automação Eletrônica de Processos Elétricos e Industriais"
443,"Controle de Processos Eletrônicos, Retroalimentação"
444,"Telecomunicações"
445,"Teoria Eletromagnetica, Microondas, Propagação de Ondas, Antenas"
446,"Radionavegação e Radioastronomia"
447,"Sistemas deTelecomunicações"
448,"Engenharia Mecânica"
449,"Fenômenos de Transporte"
450,"Transferência de Calor"
451,"Mecânica dos Fluídos"
452,"Dinâmica dos Gases"
453,"Princípios Variacionais e Métodos Numéricos"
454,"Engenharia Térmica"
455,"Termodinâmica"
456,"Controle Ambiental"
457,"Aproveitamento da Energia"
458,"Mecânica dos Sólidos"
459,"Mecânica dos Corpos Sólidos, Elásticos e Plásticos"
460,"Dinâmica dos Corpos Rígidos, Elásticos e Plásticos"
461,"Análise de Tensões"
462,"Termoelasticidade"
463,"Projetos de Máquinas"
464,"Teoria dos Mecanismos"
465,"Estática e Dinâmica Aplicada"
466,"Elementos de Máquinas"
467,"Fundamentos Gerais de Projetos das Máquinas"
468,"Máquinas, Motores e Equipamentos"
469,"Métodos de Síntese e Otimização Aplicados ao Projeto Mecânico"
470,"Controle de Sistemas Mecânicos"
471,"Aproveitamento de Energia"
472,"Processos de Fabricação"
473,"Matrizes e Ferramentas"
474,"Maquinas de Usinagem e Conformação"
475,"Controle Numérico"
476,"Robotização"
477,"Processos de Fabricação, Seleção Econômica"
478,"Engenharia Química"
479,"Processos Industriais de Engenharia Química"
480,"Processos Bioquímicos"
481,"Processos Orgânicos"
482,"Processos Inorgânicos"
483,"Operações Industriais e Equipamentos para Engenharia Química"
484,"Reatores Químicos"
485,"Operações Características de Processos Bioquímicos"
486,"Operações de Separação e Mistura"
487,"Tecnologia Química"
488,"Balanços Globais de Matéria e Energia"
489,"Água"
490,"Álcool"
491,"Alimentos"
492,"Borrachas"
493,"Carvão"
494,"Cerâmica"
495,"Cimento"
496,"Couro"
497,"Detergentes"
498,"Fertilizantes"
499,"Medicamentos"
500,"Metais Não-Ferrosos"
501,"Óleos"
502,"Papel e Celulose"
503,"Petróleo e Petroquímica"
504,"Polímeros"
505,"Produtos Naturais"
506,"Têxteis"
507,"Tratamentos e Aproveitamento de Rejeitos"
508,"Xisto"
509,"Engenharia Sanitária"
510,"Recursos Hídricos"
511,"Planejamento Integrado dos Recursos Hídricos"
512,"Tecnologia e Problemas Sanitários de Irrigação"
513,"Águas Subterráneas e Poços Profundos"
514,"Controle de Enchentes e de Barragens"
515,"Sedimentologia"
516,"Tratamento de Águas de Abastecimento e Residuárias"
517,"Química Sanitária"
518,"Processos Simplificados de Tratamento de Águas"
519,"Técnicas Convencionais de Tratamento de Águas"
520,"Técnicas Avançadas de Tratamento de Águas"
521,"Estudos e Caracterização de Efluentes Industriais"
522,"Layout de Processos Industriais"
523,"Resíduos Radioativos"
524,"Saneamento Básico"
525,"Técnicas de Abastecimento da Água"
526,"Drenagem de Águas Residuárias"
527,"Drenagem Urbana de Águas Pluviais"
528,"Residuos Sólidos, Domésticos e Industriais"
529,"Limpeza Pública"
530,"Instalações Hidráulico-Sanitárias"
531,"Saneamento Ambiental"
532,"Ecologia Aplicada a Engenharia Sanitária"
533,"Microbiologia Aplicada e Engenharia Sanitária"
534,"Parasitologia Aplicada a Engenharia Sanitária"
535,"Qualidade do Ar, das Águas e do Solo"
536,"Controle da Poluição"
537,"Legislação Ambiental"
538,"Engenharia de Produção"
539,"Gerência de Produção"
540,"Planejamento de Instalações Industriais"
541,"Planejamento, Projeto e Controle de Sistemas de Produção"
542,"Higiene e Segurança do Trabalho"
543,"Suprimentos"
544,"Garantia de Controle de Qualidade"
545,"Pesquisa Operacional"
546,"Processos Estocásticos e Teoria das Filas"
547,"Programação Linear, Não-Linear, Mista e Dinâmica"
548,"Séries Temporais"
549,"Teoria dos Grafos"
550,"Teoria dos Jogos"
551,"Engenharia do Produto"
552,"Ergonomia"
553,"Metodologia de Projeto do Produto"
554,"Processos de Trabalho"
555,"Gerência do Projeto e do Produto"
556,"Desenvolvimento de Produto"
557,"Engenharia Econômica"
558,"Estudo de Mercado"
559,"Localização Industrial"
560,"Análise de Custos"
561,"Economia de Tecnologia"
562,"Vida Econômica dos Equipamentos"
563,"Avaliação de Projetos"
564,"Engenharia Nuclear"
565,"Aplicações de Radioisótopos"
566,"Produção de Radioisótopos"
567,"Aplicações Industriais de Radioisótopos"
568,"Instrumentação para Medida e Controle de Radiação"
569,"Fusão Controlada"
570,"Processos Industriais da Fusão Controlada"
571,"Problemas Tecnológicos da Fusão Controlada"
572,"Combustível Nuclear"
573,"Extração de Combustível Nuclear"
574,"Conversão, Enriquecimento e Fabricação de Combustível Nuclear"
